MP,FG%,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PO_1._R,PO_2._R,Conf._Fin,Finals,Champion,Age,MOV,SOS,FTr,3PAr,TS%,W_pct,PW_pct
240.9,0.48,0.373,0.5,0.755,12.3,27.6,39.9,23.4,7.1,3.9,16.3,24.8,99.3,1.0,0.0,0.0,0.0,0.0,29.4,3.24,-0.14,0.389,0.157,0.56,0.6341463414634146,0.6097560975609756
242.7,0.458,0.353,0.485,0.662,14.1,31.4,45.6,21.5,7.2,5.1,16.8,22.7,99.3,1.0,0.0,0.0,0.0,0.0,28.1,2.35,-0.14,0.347,0.203,0.528,0.5365853658536586,0.5853658536585366
240.6,0.448,0.355,0.477,0.757,14.4,26.2,40.6,19.6,9.4,3.9,15.0,20.9,98.3,1.0,1.0,0.0,0.0,0.0,28.1,1.22,0.07,0.302,0.239,0.534,0.5609756097560976,0.5487804878048781
241.2,0.459,0.326,0.479,0.777,12.0,27.7,39.7,22.8,7.9,5.9,17.4,24.3,97.9,0.0,0.0,0.0,0.0,0.0,26.4,-5.35,0.22,0.357,0.132,0.535,0.3170731707317073,0.3170731707317073
241.8,0.451,0.346,0.473,0.743,12.9,30.3,43.2,22.6,6.4,7.3,15.4,23.0,97.7,0.0,0.0,0.0,0.0,0.0,26.8,-2.71,0.09,0.326,0.172,0.526,0.4268292682926829,0.4024390243902439
241.8,0.467,0.354,0.492,0.723,13.1,27.0,40.0,23.5,9.1,6.0,18.8,24.2,97.5,0.0,0.0,0.0,0.0,0.0,26.1,-7.51,0.31,0.296,0.177,0.536,0.2560975609756097,0.2560975609756097
241.8,0.471,0.377,0.494,0.757,10.1,29.9,40.0,22.2,7.9,4.6,15.5,22.7,97.2,1.0,1.0,0.0,0.0,0.0,30.4,2.32,-0.08,0.306,0.201,0.55,0.573170731707317,0.5853658536585366
241.2,0.457,0.379,0.481,0.71,12.2,30.4,42.6,21.4,7.0,5.4,17.0,26.3,96.5,1.0,0.0,0.0,0.0,0.0,27.4,1.43,0.03,0.345,0.23,0.541,0.5121951219512195,0.5487804878048781
240.6,0.467,0.338,0.493,0.738,11.9,26.4,38.3,21.4,7.1,3.7,15.8,23.7,95.6,0.0,0.0,0.0,0.0,0.0,27.5,-5.3,0.38,0.295,0.163,0.534,0.3048780487804878,0.3170731707317073
241.8,0.459,0.404,0.475,0.751,10.8,29.8,40.5,19.6,6.2,4.3,14.8,23.8,95.4,1.0,0.0,0.0,0.0,0.0,26.8,2.5,-0.05,0.36,0.221,0.551,0.5609756097560976,0.5975609756097561
240.6,0.436,0.342,0.463,0.734,12.6,26.4,38.9,19.9,7.8,5.1,17.2,21.7,94.5,0.0,0.0,0.0,0.0,0.0,26.1,-10.0,0.55,0.353,0.224,0.522,0.2195121951219512,0.1951219512195122
242.7,0.427,0.335,0.438,0.745,16.5,30.5,47.0,21.4,7.6,7.0,16.8,22.9,93.7,0.0,0.0,0.0,0.0,0.0,27.4,-4.23,0.09,0.332,0.111,0.497,0.3658536585365853,0.3536585365853658
241.8,0.46,0.377,0.49,0.763,10.6,25.1,35.6,22.2,8.2,4.1,13.1,20.5,91.1,1.0,0.0,0.0,0.0,0.0,27.5,2.59,-0.09,0.296,0.264,0.551,0.573170731707317,0.5975609756097561
242.4,0.428,0.329,0.448,0.724,11.7,26.5,38.1,20.8,8.9,4.1,16.4,22.6,89.8,0.0,0.0,0.0,0.0,0.0,27.2,-9.98,0.43,0.308,0.174,0.5,0.1829268292682926,0.1829268292682926
241.8,0.504,0.37,0.526,0.769,10.8,29.4,40.2,26.8,9.1,5.1,15.4,24.2,103.1,1.0,1.0,1.0,1.0,0.0,29.6,8.79,-0.82,0.389,0.145,0.581,0.7804878048780488,0.7804878048780488
240.6,0.473,0.373,0.499,0.747,15.1,30.0,45.1,26.1,8.7,4.0,13.5,19.7,103.1,1.0,1.0,1.0,1.0,1.0,30.7,10.8,-0.11,0.267,0.203,0.547,0.8414634146341463,0.8292682926829268
242.1,0.469,0.369,0.496,0.761,11.2,29.0,40.1,25.2,8.1,3.9,14.4,21.1,102.8,1.0,0.0,0.0,0.0,0.0,28.5,0.66,-0.45,0.317,0.213,0.552,0.4878048780487805,0.524390243902439
241.2,0.467,0.353,0.504,0.752,12.3,27.7,40.0,23.5,11.0,4.7,15.0,22.0,100.9,1.0,1.0,0.0,0.0,0.0,30.0,7.68,-0.77,0.358,0.247,0.557,0.6951219512195121,0.7560975609756098
242.7,0.44,0.351,0.461,0.75,13.4,26.7,40.0,21.9,9.9,3.8,16.4,23.4,100.6,0.0,0.0,0.0,0.0,0.0,26.1,-7.33,0.71,0.316,0.191,0.52,0.1829268292682926,0.2682926829268293
242.1,0.468,0.365,0.509,0.755,11.3,31.3,42.6,24.5,8.4,4.2,16.6,19.6,100.6,1.0,1.0,1.0,0.0,0.0,30.8,4.48,-0.62,0.307,0.284,0.56,0.6951219512195121,0.6585365853658537
241.2,0.438,0.319,0.468,0.725,15.5,28.7,44.2,20.7,8.3,4.8,17.5,21.1,100.2,0.0,0.0,0.0,0.0,0.0,25.5,-6.54,0.65,0.358,0.198,0.518,0.2682926829268293,0.2926829268292683
243.0,0.454,0.367,0.48,0.692,13.3,29.4,42.8,22.5,9.0,7.0,14.9,22.2,100.0,1.0,1.0,0.0,0.0,0.0,26.5,4.27,-0.61,0.351,0.226,0.535,0.6829268292682927,0.6463414634146342
242.7,0.456,0.353,0.483,0.778,13.2,27.5,40.8,22.2,7.5,4.4,17.2,21.8,99.6,0.0,0.0,0.0,0.0,0.0,26.7,-4.71,-0.2,0.332,0.208,0.543,0.3658536585365853,0.3414634146341463
242.1,0.48,0.331,0.507,0.707,12.3,29.5,41.8,23.4,8.7,4.9,15.7,22.1,99.4,1.0,0.0,0.0,0.0,0.0,25.9,1.62,0.15,0.296,0.15,0.54,0.5365853658536586,0.5609756097560976
242.1,0.464,0.358,0.493,0.713,12.9,30.4,43.3,20.9,7.8,5.3,16.5,23.5,99.0,1.0,0.0,0.0,0.0,0.0,26.4,4.17,-0.61,0.35,0.217,0.544,0.5975609756097561,0.6463414634146342
241.5,0.471,0.428,0.483,0.777,11.1,28.0,39.1,24.6,7.3,4.3,14.7,20.8,98.9,1.0,0.0,0.0,0.0,0.0,29.1,1.87,0.26,0.313,0.218,0.562,0.6585365853658537,0.5609756097560976
243.0,0.439,0.372,0.462,0.761,12.1,29.9,42.0,23.0,6.1,5.9,16.6,21.8,97.8,0.0,0.0,0.0,0.0,0.0,28.6,-6.28,-0.12,0.298,0.256,0.53,0.2560975609756097,0.2926829268292683
243.0,0.446,0.354,0.469,0.731,13.3,27.3,40.7,20.3,8.9,5.4,16.0,24.0,97.2,1.0,0.0,0.0,0.0,0.0,25.5,-2.35,-0.31,0.31,0.2,0.524,0.4390243902439024,0.4146341463414634
241.2,0.422,0.353,0.439,0.74,17.2,29.0,46.2,21.0,8.3,5.9,15.7,22.7,97.2,0.0,0.0,0.0,0.0,0.0,26.8,-4.56,0.67,0.286,0.193,0.499,0.3170731707317073,0.3414634146341463
242.1,0.454,0.391,0.466,0.723,13.4,28.1,41.5,21.9,7.2,4.4,16.2,23.7,96.4,0.0,0.0,0.0,0.0,0.0,27.4,-3.38,-0.26,0.313,0.16,0.526,0.4146341463414634,0.3780487804878049
241.2,0.456,0.339,0.48,0.751,11.7,28.1,39.7,22.9,7.5,6.8,15.2,22.2,96.1,1.0,0.0,0.0,0.0,0.0,26.3,-1.48,-0.35,0.339,0.17,0.533,0.4878048780487805,0.4512195121951219
241.8,0.437,0.363,0.461,0.72,13.8,27.5,41.3,20.9,8.8,6.3,16.4,23.0,95.5,0.0,0.0,0.0,0.0,0.0,25.1,-3.12,0.57,0.303,0.245,0.521,0.3658536585365853,0.3902439024390244
242.1,0.463,0.363,0.489,0.748,11.9,30.7,42.5,22.1,7.7,4.6,17.8,24.8,95.4,1.0,1.0,0.0,0.0,0.0,29.7,3.12,0.18,0.34,0.208,0.546,0.6951219512195121,0.6097560975609756
243.0,0.456,0.381,0.472,0.722,12.5,29.1,41.7,21.3,7.1,4.8,16.3,24.1,95.4,0.0,0.0,0.0,0.0,0.0,27.9,0.98,0.52,0.374,0.181,0.537,0.4756097560975609,0.5365853658536586
240.6,0.471,0.352,0.491,0.741,11.6,27.6,39.2,19.6,7.7,4.2,15.7,23.1,95.3,0.0,0.0,0.0,0.0,0.0,27.3,-1.89,0.51,0.334,0.146,0.541,0.4024390243902439,0.4268292682926829
241.5,0.453,0.364,0.491,0.719,11.7,29.3,41.0,21.2,7.9,5.4,15.9,23.4,94.8,1.0,1.0,1.0,0.0,0.0,27.2,5.49,0.07,0.324,0.299,0.546,0.7439024390243902,0.6951219512195121
241.5,0.446,0.359,0.481,0.763,12.5,28.7,41.1,19.0,8.5,5.2,15.0,19.4,94.8,1.0,1.0,0.0,0.0,0.0,28.8,5.44,0.08,0.31,0.291,0.542,0.6829268292682927,0.6951219512195121
241.8,0.464,0.388,0.488,0.745,10.5,28.0,38.4,19.0,7.7,3.5,12.7,20.1,94.2,1.0,0.0,0.0,0.0,0.0,28.2,5.24,0.2,0.327,0.246,0.554,0.6585365853658537,0.6951219512195121
242.1,0.437,0.341,0.47,0.746,13.1,27.1,40.1,20.6,8.5,4.4,15.2,20.0,94.1,1.0,0.0,0.0,0.0,0.0,29.4,-0.35,0.28,0.304,0.256,0.524,0.5487804878048781,0.4878048780487805
241.5,0.436,0.327,0.464,0.717,12.7,27.6,40.3,20.3,8.0,4.3,16.1,21.9,90.6,0.0,0.0,0.0,0.0,0.0,27.1,-6.35,-0.12,0.297,0.204,0.509,0.2926829268292683,0.2804878048780488
240.6,0.442,0.32,0.47,0.719,13.4,26.0,39.4,20.3,7.9,5.3,15.2,21.5,90.5,0.0,0.0,0.0,0.0,0.0,29.9,-7.88,-0.05,0.302,0.185,0.512,0.2439024390243902,0.2317073170731707
241.2,0.437,0.349,0.458,0.709,12.5,26.3,38.8,22.7,8.0,5.7,15.9,21.4,89.2,0.0,0.0,0.0,0.0,0.0,25.0,-10.23,0.06,0.269,0.197,0.507,0.1707317073170731,0.1829268292682926
242.1,0.453,0.376,0.474,0.723,11.1,26.3,37.4,20.9,8.0,3.8,14.5,23.0,87.5,0.0,0.0,0.0,0.0,0.0,26.7,1.84,0.47,0.297,0.215,0.531,0.5121951219512195,0.573170731707317
241.8,0.481,0.351,0.517,0.679,13.2,30.1,43.3,24.5,9.0,6.8,15.3,22.7,105.5,1.0,1.0,1.0,0.0,0.0,25.8,7.74,-0.87,0.42,0.216,0.559,0.7439024390243902,0.7439024390243902
243.0,0.461,0.347,0.478,0.743,13.0,29.6,42.6,25.2,7.8,5.2,13.9,23.0,101.1,1.0,0.0,0.0,0.0,0.0,26.4,0.71,-0.54,0.329,0.128,0.529,0.5487804878048781,0.524390243902439
241.2,0.49,0.372,0.504,0.773,11.7,29.3,41.1,25.2,7.9,5.0,15.4,23.9,101.0,1.0,1.0,1.0,1.0,0.0,29.7,6.54,-0.81,0.433,0.11,0.569,0.7560975609756098,0.7195121951219512
240.9,0.473,0.396,0.497,0.721,11.4,27.1,38.5,24.2,9.8,4.6,14.0,22.1,100.6,1.0,1.0,0.0,0.0,0.0,31.1,7.17,-0.84,0.327,0.243,0.558,0.7439024390243902,0.7439024390243902
243.4,0.468,0.356,0.492,0.749,12.1,29.9,42.0,25.9,9.2,5.2,15.1,21.5,99.6,1.0,0.0,0.0,0.0,0.0,28.2,5.18,-0.75,0.29,0.18,0.54,0.6829268292682927,0.6829268292682927
242.4,0.441,0.331,0.458,0.744,16.4,26.1,42.5,20.5,9.5,3.8,14.4,23.4,99.6,1.0,0.0,0.0,0.0,0.0,27.8,1.57,0.31,0.339,0.135,0.513,0.524390243902439,0.5609756097560976
241.8,0.452,0.343,0.49,0.771,12.0,28.7,40.7,21.9,8.4,3.6,15.8,20.2,98.8,1.0,0.0,0.0,0.0,0.0,32.0,-0.76,-0.47,0.326,0.256,0.544,0.5,0.4756097560975609
241.5,0.452,0.339,0.47,0.691,13.7,28.5,42.2,23.2,8.4,4.6,14.1,22.4,97.2,0.0,0.0,0.0,0.0,0.0,26.7,0.59,0.53,0.317,0.139,0.513,0.5121951219512195,0.524390243902439
242.1,0.451,0.323,0.471,0.743,15.2,29.7,44.9,23.8,8.5,4.3,14.4,20.6,96.7,1.0,1.0,1.0,1.0,1.0,31.7,7.11,0.13,0.295,0.141,0.516,0.7560975609756098,0.7439024390243902
241.2,0.468,0.383,0.482,0.751,12.0,28.5,40.6,23.7,8.4,3.8,15.2,21.4,96.6,1.0,1.0,0.0,0.0,0.0,29.2,2.0,0.45,0.345,0.142,0.542,0.6219512195121951,0.573170731707317
241.8,0.458,0.362,0.473,0.739,13.2,28.2,41.4,23.9,7.5,4.3,17.1,22.1,96.6,0.0,0.0,0.0,0.0,0.0,26.5,-7.3,-0.17,0.327,0.137,0.527,0.2317073170731707,0.2682926829268293
241.8,0.469,0.39,0.485,0.764,10.7,28.6,39.3,23.0,7.9,4.5,14.2,22.7,96.0,1.0,1.0,1.0,0.0,0.0,29.7,6.09,0.16,0.343,0.165,0.55,0.7073170731707317,0.7195121951219512
240.6,0.434,0.332,0.457,0.726,14.6,24.9,39.5,22.1,12.0,4.5,16.2,26.9,95.9,0.0,0.0,0.0,0.0,0.0,23.9,-2.62,0.66,0.283,0.18,0.504,0.4390243902439024,0.4024390243902439
241.2,0.438,0.358,0.461,0.723,12.7,27.8,40.4,18.7,7.6,5.6,16.1,22.3,95.9,0.0,0.0,0.0,0.0,0.0,25.7,-7.37,-0.16,0.306,0.219,0.518,0.2073170731707317,0.2560975609756097
242.4,0.455,0.332,0.478,0.756,13.5,29.5,43.0,19.1,8.0,6.0,14.8,20.4,95.9,1.0,0.0,0.0,0.0,0.0,29.4,3.51,0.34,0.364,0.16,0.533,0.6097560975609756,0.6219512195121951
240.9,0.45,0.355,0.481,0.739,12.5,29.5,42.0,21.4,8.1,5.2,15.0,24.2,95.0,1.0,0.0,0.0,0.0,0.0,28.1,4.93,0.16,0.329,0.244,0.538,0.6707317073170732,0.6829268292682927
243.0,0.435,0.343,0.453,0.718,14.5,26.2,40.7,21.3,9.4,8.1,16.7,22.6,94.9,0.0,0.0,0.0,0.0,0.0,24.8,-9.27,0.94,0.302,0.159,0.504,0.1951219512195122,0.2073170731707317
243.0,0.456,0.354,0.469,0.767,12.6,27.3,39.9,20.1,8.9,4.4,16.9,23.4,94.5,0.0,0.0,0.0,0.0,0.0,27.6,-1.91,0.58,0.339,0.11,0.527,0.4390243902439024,0.4268292682926829
241.8,0.451,0.309,0.479,0.737,13.2,30.8,44.0,21.5,7.1,5.7,16.9,22.7,94.3,1.0,0.0,0.0,0.0,0.0,26.1,1.4,-0.57,0.348,0.164,0.524,0.5609756097560976,0.5487804878048781
243.4,0.449,0.312,0.473,0.745,12.7,28.5,41.2,19.5,8.3,4.2,14.6,22.0,94.2,0.0,0.0,0.0,0.0,0.0,27.2,1.57,0.37,0.359,0.147,0.523,0.4512195121951219,0.5609756097560976
240.9,0.443,0.3,0.463,0.737,13.7,28.0,41.7,21.1,8.9,6.0,16.5,22.9,93.3,0.0,0.0,0.0,0.0,0.0,25.4,-2.39,0.5,0.367,0.126,0.514,0.3780487804878049,0.4146341463414634
240.6,0.442,0.351,0.455,0.687,13.3,28.1,41.4,22.4,7.3,5.1,15.5,22.1,93.1,0.0,0.0,0.0,0.0,0.0,26.6,-5.59,-0.25,0.314,0.121,0.502,0.3292682926829268,0.3048780487804878
241.8,0.468,0.35,0.488,0.688,12.0,32.2,44.2,22.4,6.3,6.9,16.1,21.1,92.5,1.0,1.0,0.0,0.0,0.0,28.7,3.99,-0.69,0.35,0.139,0.531,0.6829268292682927,0.6463414634146342
241.8,0.454,0.372,0.466,0.756,11.6,28.4,40.1,23.1,9.9,5.1,17.3,23.6,92.5,1.0,0.0,0.0,0.0,0.0,24.6,2.73,0.33,0.352,0.129,0.529,0.573170731707317,0.5975609756097561
241.8,0.447,0.335,0.471,0.772,11.9,29.7,41.6,21.8,7.7,3.4,15.2,23.7,91.6,1.0,1.0,0.0,0.0,0.0,30.2,2.46,0.28,0.283,0.178,0.521,0.524390243902439,0.5975609756097561
242.7,0.427,0.357,0.442,0.753,12.3,27.8,40.1,18.7,7.9,5.7,14.4,20.0,91.4,0.0,0.0,0.0,0.0,0.0,26.3,-6.11,-0.22,0.257,0.175,0.498,0.2439024390243902,0.2926829268292683
241.8,0.429,0.323,0.447,0.726,14.4,26.9,41.2,20.7,7.9,5.4,15.3,19.7,90.1,0.0,0.0,0.0,0.0,0.0,30.8,-1.07,0.54,0.331,0.141,0.499,0.5,0.4634146341463415
240.6,0.417,0.323,0.433,0.772,12.7,26.3,39.0,18.9,8.1,4.8,16.0,23.6,89.0,0.0,0.0,0.0,0.0,0.0,26.5,-11.78,0.04,0.335,0.139,0.496,0.1341463414634146,0.1463414634146341
241.8,0.413,0.272,0.429,0.71,15.7,30.2,45.9,20.8,7.6,5.5,16.7,22.7,88.3,0.0,0.0,0.0,0.0,0.0,25.9,-9.12,-0.08,0.278,0.101,0.468,0.2317073170731707,0.2073170731707317
244.0,0.445,0.308,0.484,0.683,14.1,31.5,45.6,22.6,8.9,4.6,16.8,20.3,100.2,1.0,0.0,0.0,0.0,0.0,26.1,-0.42,-0.47,0.3,0.219,0.514,0.54,0.48
241.0,0.468,0.352,0.492,0.683,12.4,29.6,42.0,21.9,7.8,5.7,15.1,24.6,99.0,1.0,1.0,0.0,0.0,0.0,27.5,3.02,-0.35,0.382,0.174,0.538,0.62,0.6
241.0,0.449,0.372,0.465,0.76,12.0,28.4,40.3,25.0,8.9,4.0,13.6,20.4,95.6,1.0,0.0,0.0,0.0,0.0,29.3,2.26,-0.11,0.303,0.175,0.526,0.54,0.58
242.0,0.442,0.344,0.47,0.681,13.5,28.4,42.0,21.7,7.9,4.0,15.3,20.9,94.9,0.0,0.0,0.0,0.0,0.0,31.2,-1.08,-0.35,0.341,0.226,0.519,0.5,0.46
243.5,0.442,0.364,0.457,0.743,12.9,31.4,44.3,21.5,8.2,5.8,15.4,22.5,94.8,1.0,1.0,1.0,0.0,0.0,27.4,6.36,-0.69,0.341,0.171,0.521,0.7,0.72
242.0,0.448,0.368,0.469,0.796,11.5,29.0,40.5,20.1,6.3,4.5,13.0,21.6,94.7,1.0,1.0,1.0,0.0,0.0,30.8,3.74,0.12,0.318,0.207,0.537,0.66,0.64
241.5,0.462,0.368,0.492,0.729,10.7,30.8,41.5,21.2,7.7,5.2,16.2,19.2,94.2,1.0,0.0,0.0,0.0,0.0,29.6,2.32,-0.93,0.313,0.241,0.545,0.62,0.58
240.5,0.421,0.328,0.45,0.762,12.9,27.8,40.8,19.4,7.5,5.5,14.8,22.9,93.5,0.0,0.0,0.0,0.0,0.0,24.6,-6.6,-0.07,0.332,0.231,0.511,0.28,0.28
243.5,0.465,0.361,0.478,0.767,11.1,30.2,41.3,24.1,8.0,5.5,16.3,22.7,93.3,1.0,1.0,0.0,0.0,0.0,30.3,6.52,-0.99,0.417,0.107,0.545,0.74,0.74
243.0,0.436,0.36,0.453,0.692,13.6,29.2,42.8,21.5,9.1,5.1,16.1,23.9,93.0,0.0,0.0,0.0,0.0,0.0,24.3,-1.86,0.11,0.259,0.182,0.501,0.38,0.44
243.0,0.449,0.365,0.47,0.747,9.6,29.9,39.5,22.2,8.9,4.9,15.9,22.0,92.9,0.0,0.0,0.0,0.0,0.0,29.0,-0.1,0.73,0.372,0.198,0.537,0.52,0.5
240.5,0.425,0.298,0.438,0.743,15.1,27.8,42.9,24.4,8.5,5.4,12.8,23.7,92.9,1.0,0.0,0.0,0.0,0.0,27.2,0.38,-0.55,0.264,0.095,0.481,0.5,0.52
241.5,0.456,0.33,0.476,0.698,12.3,31.7,44.0,22.0,8.4,7.0,15.2,20.2,92.8,1.0,1.0,1.0,1.0,1.0,30.1,8.06,-0.94,0.371,0.137,0.523,0.74,0.78
241.0,0.459,0.373,0.476,0.733,11.4,27.4,38.8,20.6,8.8,4.0,14.4,22.8,91.7,1.0,0.0,0.0,0.0,0.0,28.3,1.66,0.0,0.303,0.162,0.53,0.56,0.56
241.5,0.434,0.339,0.45,0.728,12.9,29.6,42.5,18.4,7.0,5.8,13.8,21.3,91.6,0.0,0.0,0.0,0.0,0.0,26.1,-2.4,-0.1,0.3,0.148,0.502,0.38,0.42
241.0,0.406,0.331,0.421,0.769,14.3,28.7,43.0,18.5,9.8,5.5,15.0,22.7,91.4,0.0,0.0,0.0,0.0,0.0,26.0,-3.78,0.58,0.301,0.163,0.485,0.32,0.36
241.0,0.445,0.309,0.469,0.705,11.9,28.1,40.0,21.3,7.9,3.9,14.7,23.0,91.2,0.0,0.0,0.0,0.0,0.0,29.3,-2.24,0.49,0.302,0.146,0.507,0.36,0.42
241.5,0.421,0.341,0.437,0.76,14.2,28.9,43.2,20.7,8.8,6.4,16.0,22.8,91.1,0.0,0.0,0.0,0.0,0.0,27.3,-1.64,0.33,0.338,0.168,0.504,0.46,0.44
242.5,0.427,0.32,0.448,0.721,13.3,25.9,39.2,16.4,8.5,4.7,15.9,24.5,90.4,0.0,0.0,0.0,0.0,0.0,25.0,-8.82,-0.12,0.306,0.167,0.497,0.18,0.22
241.0,0.447,0.365,0.465,0.74,12.1,28.2,40.3,20.2,8.9,4.2,15.8,22.8,90.4,1.0,0.0,0.0,0.0,0.0,27.7,3.42,0.55,0.345,0.183,0.528,0.58,0.64
243.0,0.426,0.264,0.444,0.722,14.6,28.6,43.1,18.7,10.8,5.4,16.4,23.0,89.7,1.0,1.0,0.0,0.0,0.0,26.0,2.06,0.5,0.383,0.096,0.494,0.56,0.58
241.0,0.428,0.33,0.448,0.7,13.8,28.9,42.7,21.3,9.9,4.3,16.4,18.7,89.5,1.0,0.0,0.0,0.0,0.0,28.7,2.6,0.51,0.318,0.171,0.498,0.66,0.6
240.5,0.453,0.359,0.481,0.735,10.1,30.2,40.3,20.4,6.5,6.1,14.9,20.7,89.0,1.0,0.0,0.0,0.0,0.0,30.3,4.96,0.15,0.354,0.226,0.54,0.66,0.7
243.5,0.428,0.327,0.442,0.717,13.0,27.2,40.2,19.3,8.4,4.0,17.0,22.5,88.9,0.0,0.0,0.0,0.0,0.0,25.0,-8.66,-0.28,0.367,0.118,0.498,0.16,0.22
242.5,0.415,0.287,0.435,0.676,16.3,31.2,47.5,20.7,8.3,4.4,15.4,25.4,88.3,0.0,0.0,0.0,0.0,0.0,28.1,-2.5,-0.13,0.282,0.135,0.471,0.42,0.4
242.0,0.435,0.353,0.45,0.732,11.0,30.2,41.2,19.3,7.9,5.2,16.1,22.8,86.4,1.0,1.0,1.0,1.0,0.0,29.0,1.02,0.43,0.329,0.159,0.509,0.54,0.54
241.0,0.439,0.341,0.456,0.749,9.4,26.3,35.8,21.9,9.0,4.1,15.7,24.2,86.4,0.0,0.0,0.0,0.0,0.0,26.7,-1.72,0.78,0.381,0.15,0.52,0.44,0.44
241.5,0.409,0.306,0.431,0.731,13.5,30.0,43.5,15.6,6.9,5.2,14.9,19.7,86.3,1.0,1.0,0.0,0.0,0.0,29.6,2.9,-0.08,0.378,0.171,0.492,0.62,0.62
241.5,0.401,0.289,0.422,0.709,11.5,27.9,39.3,20.3,8.7,3.4,15.5,22.2,81.9,0.0,0.0,0.0,0.0,0.0,28.6,-9.46,0.88,0.309,0.159,0.47,0.26,0.18
241.5,0.45,0.322,0.487,0.754,12.9,32.1,45.0,23.8,9.6,4.6,16.2,21.1,105.0,1.0,0.0,0.0,0.0,0.0,27.5,2.91,0.12,0.277,0.227,0.526,0.5365853658536586,0.5975609756097561
241.8,0.459,0.359,0.481,0.781,11.2,30.0,41.2,20.8,8.1,3.3,15.7,24.5,103.5,1.0,0.0,0.0,0.0,0.0,28.3,1.44,-0.31,0.378,0.184,0.548,0.5121951219512195,0.5487804878048781
240.6,0.453,0.391,0.468,0.804,11.4,29.8,41.2,22.1,7.2,5.1,13.7,21.6,101.4,0.0,0.0,0.0,0.0,0.0,26.3,-0.57,0.29,0.248,0.188,0.532,0.4878048780487805,0.4756097560975609
240.6,0.459,0.392,0.478,0.811,10.3,31.9,42.1,22.6,6.8,5.1,14.1,21.8,101.3,1.0,1.0,1.0,1.0,0.0,30.4,4.6,-0.45,0.302,0.224,0.552,0.6829268292682927,0.6585365853658537
242.1,0.465,0.369,0.483,0.786,12.4,28.9,41.3,22.6,8.2,4.6,15.0,24.6,101.2,1.0,0.0,0.0,0.0,0.0,28.2,0.22,-0.28,0.29,0.157,0.539,0.5121951219512195,0.5121951219512195
241.5,0.459,0.329,0.482,0.696,13.6,33.4,47.0,23.4,7.5,6.5,13.9,22.5,100.8,1.0,1.0,1.0,1.0,1.0,29.2,8.55,-0.14,0.346,0.153,0.525,0.8170731707317073,0.7804878048780488
240.9,0.452,0.338,0.468,0.735,14.0,31.0,44.9,20.8,9.1,5.7,17.6,24.0,100.1,0.0,0.0,0.0,0.0,0.0,26.3,0.68,-0.26,0.305,0.124,0.516,0.5,0.524390243902439
241.8,0.45,0.358,0.48,0.733,12.3,31.5,43.8,21.6,7.5,5.3,17.4,20.3,99.5,0.0,0.0,0.0,0.0,0.0,26.3,-0.87,0.3,0.322,0.244,0.536,0.4146341463414634,0.4756097560975609
240.6,0.444,0.331,0.469,0.745,13.5,29.5,43.0,21.2,9.7,3.5,15.4,27.1,99.3,0.0,0.0,0.0,0.0,0.0,25.4,-0.76,-0.24,0.316,0.183,0.52,0.4268292682926829,0.4756097560975609
241.2,0.447,0.339,0.48,0.695,12.7,30.3,43.0,22.9,8.0,4.2,14.0,21.7,99.1,1.0,0.0,0.0,0.0,0.0,28.5,0.95,0.22,0.282,0.232,0.52,0.5487804878048781,0.5365853658536586
242.1,0.442,0.336,0.469,0.724,13.1,31.6,44.7,23.3,6.8,7.5,15.6,23.9,99.0,0.0,0.0,0.0,0.0,0.0,25.9,-2.12,0.36,0.306,0.202,0.517,0.4268292682926829,0.4268292682926829
241.5,0.457,0.368,0.477,0.759,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9,1.0,1.0,0.0,0.0,0.0,28.6,5.22,0.02,0.286,0.184,0.532,0.6463414634146342,0.6829268292682927
242.7,0.467,0.346,0.481,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5,1.0,0.0,0.0,0.0,0.0,26.6,2.52,0.14,0.256,0.104,0.525,0.6097560975609756,0.5853658536585366
241.2,0.449,0.339,0.469,0.758,10.8,32.1,42.9,24.7,8.9,5.9,14.7,20.4,98.4,1.0,0.0,0.0,0.0,0.0,28.7,2.67,-0.34,0.376,0.153,0.53,0.5975609756097561,0.5975609756097561
241.8,0.433,0.347,0.454,0.784,12.7,28.2,40.9,20.6,8.8,4.8,13.6,23.3,98.0,0.0,0.0,0.0,0.0,0.0,27.3,-1.04,-0.15,0.297,0.2,0.517,0.3780487804878049,0.4634146341463415
241.2,0.47,0.361,0.493,0.76,11.8,31.2,43.0,23.5,7.7,4.8,15.2,22.7,97.5,1.0,1.0,1.0,0.0,0.0,29.6,6.4,-0.04,0.316,0.175,0.546,0.7195121951219512,0.7195121951219512
240.9,0.433,0.363,0.447,0.765,13.4,29.9,43.3,23.7,8.1,6.6,13.9,24.3,97.2,1.0,0.0,0.0,0.0,0.0,29.3,-0.16,-0.3,0.3,0.17,0.511,0.5487804878048781,0.5
242.1,0.442,0.373,0.453,0.75,12.3,30.5,42.8,23.7,8.7,4.4,17.4,27.1,97.0,0.0,0.0,0.0,0.0,0.0,27.2,-3.5,-0.14,0.327,0.136,0.516,0.3902439024390244,0.3780487804878049
